,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
9,0022301229,1610612754,IND,Indiana,204456,T.J. McConnell,T.J.,,,11.000000:28,4.0,7.0,0.571,0.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,9.0,9.0
14,0022301229,1610612749,MIL,Milwaukee,203114,Khris Middleton,Khris,F,,29.000000:37,7.0,13.0,0.538,4.0,5.0,0.8,2.0,2.0,1.0,1.0,6.0,7.0,4.0,2.0,0.0,4.0,2.0,20.0,-3.0
15,0022301229,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,Giannis,F,,40.000000:30,13.0,19.0,0.684,0.0,1.0,0.0,11.0,13.0,0.846,1.0,9.0,10.0,2.0,0.0,2.0,1.0,3.0,37.0,-5.0
16,0022301229,1610612749,MIL,Milwaukee,201572,Brook Lopez,Brook,C,,36.000000:53,7.0,17.0,0.412,3.0,10.0,0.3,1.0,3.0,0.333,2.0,4.0,6.0,2.0,0.0,4.0,1.0,5.0,18.0,-3.0
17,0022301229,1610612749,MIL,Milwaukee,1627736,Malik Beasley,Malik,G,,36.000000:16,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,6.0
18,0022301229,1610612749,MIL,Milwaukee,203081,Damian Lillard,Damian,G,,41.000000:36,7.0,20.0,0.35,4.0,9.0,0.444,6.0,6.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,3.0,2.0,24.0,6.0
19,0022301229,1610612749,MIL,Milwaukee,1626171,Bobby Portis,Bobby,,,17.000000:47,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,0.0,1.0,1.0,2.0,4.0,-6.0
20,0022301229,1610612749,MIL,Milwaukee,1630699,MarJon Beauchamp,MarJon,,,15.000000:25,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,0.25,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,-17.0
21,0022301229,1610612749,MIL,Milwaukee,1631260,AJ Green,AJ,,,4.000000:13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
22,0022301229,1610612749,MIL,Milwaukee,1626166,Cameron Payne,Cameron,,,16.000000:27,2.0,9.0,0.222,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,-18.0
23,0022301229,1610612749,MIL,Milwaukee,1641748,Andre Jackson Jr.,Andre,,,1.000000:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0
0,0022301230,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,,31.000000:13,4.0,13.0,0.308,0.0,3.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,7.0,0.0,0.0,3.0,3.0,9.0,-33.0
1,0022301230,1610612740,NOP,New Orleans,1629627,Zion Williamson,Zion,F,,25.000000:46,6.0,8.0,0.75,0.0,0.0,0.0,1.0,6.0,0.167,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,13.0,-33.0
2,0022301230,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,C,,23.000000:05,3.0,9.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,9.0,-25.0
3,0022301230,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,G,,26.000000:01,4.0,10.0,0.4,0.0,3.0,0.0,2.0,2.0,1.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,4.0,10.0,-22.0
4,0022301230,1610612740,NOP,New Orleans,203468,CJ McCollum,CJ,G,,25.000000:20,4.0,14.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,2.0,9.0,-38.0
5,0022301230,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,,,12.000000:08,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,-17.0
6,0022301230,1610612740,NOP,New Orleans,1630530,Trey Murphy III,Trey,,,22.000000:25,5.0,13.0,0.385,2.0,7.0,0.286,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,14.0,-25.0
7,0022301230,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,,,20.000000:18,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,8.0,-13.0
8,0022301230,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,,,16.000000:58,1.0,5.0,0.2,0.0,2.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0
9,0022301230,1610612740,NOP,New Orleans,1641722,Jordan Hawkins,Jordan,,,12.000000:00,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-5.0
10,0022301230,1610612740,NOP,New Orleans,203469,Cody Zeller,Cody,,,12.000000:00,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,-5.0
11,0022301230,1610612740,NOP,New Orleans,1630526,Jeremiah Robinson-Earl,Jeremiah,,,6.000000:23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0
12,0022301230,1610612740,NOP,New Orleans,1630184,Kira Lewis Jr.,Kira,,,6.000000:23,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-3.0
13,0022301230,1610612747,LAL,Los Angeles,1629629,Cam Reddish,Cam,F,,23.000000:26,3.0,6.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,9.0,31.0
14,0022301230,1610612747,LAL,Los Angeles,2544,LeBron James,LeBron,F,,22.000000:32,9.0,12.0,0.75,4.0,4.0,1.0,8.0,8.0,1.0,0.0,5.0,5.0,8.0,0.0,0.0,0.0,1.0,30.0,36.0
15,0022301230,1610612747,LAL,Los Angeles,203076,Anthony Davis,Anthony,C,,31.000000:14,5.0,10.0,0.5,0.0,2.0,0.0,6.0,8.0,0.75,5.0,10.0,15.0,5.0,2.0,2.0,2.0,1.0,16.0,35.0
16,0022301230,1610612747,LAL,Los Angeles,1627752,Taurean Prince,Taurean,G,,23.000000:17,5.0,9.0,0.556,5.0,8.0,0.625,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,15.0,23.0
17,0022301230,1610612747,LAL,Los Angeles,1626156,D'Angelo Russell,D'Angelo,G,,21.000000:59,6.0,10.0,0.6,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,4.0,1.0,14.0,23.0
18,0022301230,1610612747,LAL,Los Angeles,1629020,Jarred Vanderbilt,Jarred,,,14.000000:25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,9.0
19,0022301230,1610612747,LAL,Los Angeles,1631108,Max Christie,Max,,,17.000000:03,3.0,5.0,0.6,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0
20,0022301230,1610612747,LAL,Los Angeles,1629060,Rui Hachimura,Rui,,,21.000000:21,5.0,9.0,0.556,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,12.0,9.0
21,0022301230,1610612747,LAL,Los Angeles,1630559,Austin Reaves,Austin,,,23.000000:12,5.0,9.0,0.556,3.0,6.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,7.0,1.0,0.0,2.0,0.0,17.0,21.0
22,0022301230,1610612747,LAL,Los Angeles,1629637,Jaxson Hayes,Jaxson,,,16.000000:46,2.0,3.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,9.0
23,0022301230,1610612747,LAL,Los Angeles,1641720,Jalen Hood-Schifino,Jalen,,,8.000000:15,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0
24,0022301230,1610612747,LAL,Los Angeles,1626174,Christian Wood,Christian,,,8.000000:15,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,2.0,0.0,4.0,6.0
25,0022301230,1610612747,LAL,Los Angeles,1641721,Maxwell Lewis,Maxwell,,,8.000000:15,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0
0,0022301205,1610612753,ORL,Orlando,1630532,Franz Wagner,Franz,F,,40.000000:42,3.0,16.0,0.188,0.0,5.0,0.0,8.0,10.0,0.8,2.0,4.0,6.0,9.0,3.0,0.0,2.0,1.0,14.0,-2.0
1,0022301205,1610612753,ORL,Orlando,1631094,Paolo Banchero,Paolo,F,,37.000000:44,16.0,26.0,0.615,1.0,5.0,0.2,9.0,12.0,0.75,1.0,5.0,6.0,1.0,0.0,2.0,3.0,3.0,42.0,2.0
2,0022301205,1610612753,ORL,Orlando,1629048,Goga Bitadze,Goga,C,,24.000000:32,3.0,4.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,3.0,6.0,-1.0
3,0022301205,1610612753,ORL,Orlando,1630591,Jalen Suggs,Jalen,G,,9.000000:28,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,-6.0
4,0022301205,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,G,,14.000000:56,5.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,-7.0
5,0022301205,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,,31.000000:19,1.0,7.0,0.143,0.0,4.0,0.0,6.0,6.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,4.0,8.0,0.0
6,0022301205,1610612753,ORL,Orlando,204060,Joe Ingles,Joe,,,17.000000:21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,-7.0
7,0022301205,1610612753,ORL,Orlando,1629021,Moritz Wagner,Moritz,,,21.000000:07,5.0,7.0,0.714,0.0,1.0,0.0,1.0,4.0,0.25,1.0,3.0,4.0,0.0,2.0,0.0,3.0,2.0,11.0,-11.0
8,0022301205,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,,,31.000000:52,8.0,14.0,0.571,1.0,4.0,0.25,2.0,3.0,0.667,1.0,6.0,7.0,2.0,1.0,2.0,2.0,3.0,19.0,-5.0
9,0022301205,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,,,10.000000:59,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.0
12,0022301205,1610612739,CLE,Cleveland,1629622,Max Strus,Max,F,,31.000000:28,5.0,10.0,0.5,4.0,8.0,0.5,3.0,4.0,0.75,1.0,4.0,5.0,6.0,1.0,0.0,1.0,5.0,17.0,4.0
13,0022301205,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,F,,36.000000:30,8.0,12.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,4.0,5.0,16.0,13.0
14,0022301205,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,19.000000:20,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,2.0,1.0,0.0,4.0,5.0,8.0,2.0
15,0022301205,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,37.000000:02,12.0,24.0,0.5,5.0,10.0,0.5,6.0,9.0,0.667,2.0,5.0,7.0,6.0,1.0,0.0,4.0,3.0,35.0,0.0
16,0022301205,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,39.000000:53,10.0,18.0,0.556,1.0,4.0,0.25,5.0,5.0,1.0,2.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,26.0,8.0
17,0022301205,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,,,28.000000:44,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0
18,0022301205,1610612739,CLE,Cleveland,1627777,Georges Niang,Georges,,,27.000000:31,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,4.0,10.0,14.0
19,0022301205,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,,,13.000000:56,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,8.0,-4.0
20,0022301205,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,5.000000:36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,-3.0
0,0022301206,1610612763,MEM,Memphis,1631223,David Roddy,David,F,,21.000000:59,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,1.0,2.0,0.0,3.0,1.0,4.0,-5.0
1,0022301206,1610612763,MEM,Memphis,1628991,Jaren Jackson Jr.,Jaren,F,,35.000000:01,10.0,20.0,0.5,2.0,6.0,0.333,2.0,3.0,0.667,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,24.0,15.0
2,0022301206,1610612763,MEM,Memphis,202687,Bismack Biyombo,Bismack,C,,25.000000:42,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,11.0,4.0,0.0,1.0,2.0,2.0,2.0,-1.0
3,0022301206,1610612763,MEM,Memphis,201565,Derrick Rose,Derrick,G,,15.000000:29,2.0,7.0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0
4,0022301206,1610612763,MEM,Memphis,1630217,Desmond Bane,Desmond,G,,35.000000:42,19.0,31.0,0.613,4.0,8.0,0.5,7.0,7.0,1.0,1.0,5.0,6.0,8.0,1.0,2.0,3.0,2.0,49.0,-1.0
5,0022301206,1610612763,MEM,Memphis,1629669,Jaylen Nowell,Jaylen,,,25.000000:58,6.0,8.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,12.0,8.0
6,0022301206,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,,,26.000000:06,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,7.0,14.0
7,0022301206,1610612763,MEM,Memphis,1631246,Vince Williams Jr.,Vince,,,24.000000:46,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,17.0
8,0022301206,1610612763,MEM,Memphis,1629723,John Konchar,John,,,21.000000:45,3.0,4.0,0.75,2.0,2.0,1.0,1.0,2.0,0.5,1.0,6.0,7.0,2.0,2.0,1.0,0.0,0.0,9.0,22.0
9,0022301206,1610612763,MEM,Memphis,1630214,Xavier Tillman,Xavier,,,6.000000:32,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.0
10,0022301206,1610612763,MEM,Memphis,1631254,Kenneth Lofton Jr.,Kenneth,,,0.000000:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0022301206,1610612763,MEM,Memphis,1630533,Ziaire Williams,Ziaire,,,0.000000:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0022301206,1610612763,MEM,Memphis,1631367,Jacob Gilyard,Jacob,,,0.000000:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0022301206,1610612765,DET,Detroit,202711,Bojan Bogdanovic,Bojan,F,,32.000000:04,8.0,15.0,0.533,4.0,8.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,0.0,22.0,-1.0
14,0022301206,1610612765,DET,Detroit,1630191,Isaiah Stewart,Isaiah,F,,27.000000:57,3.0,7.0,0.429,1.0,3.0,0.333,2.0,2.0,1.0,2.0,5.0,7.0,1.0,0.0,0.0,1.0,5.0,9.0,-4.0
15,0022301206,1610612765,DET,Detroit,1631105,Jalen Duren,Jalen,C,,30.000000:08,8.0,12.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,2.0,1.0,17.0,2.0
16,0022301206,1610612765,DET,Detroit,1630165,Killian Hayes,Killian,G,,27.000000:06,5.0,13.0,0.385,1.0,3.0,0.333,1.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,0.0,3.0,3.0,12.0,-6.0
17,0022301206,1610612765,DET,Detroit,1630595,Cade Cunningham,Cade,G,,34.000000:01,6.0,14.0,0.429,1.0,5.0,0.2,3.0,3.0,1.0,0.0,4.0,4.0,10.0,2.0,1.0,5.0,2.0,16.0,-1.0
18,0022301206,1610612765,DET,Detroit,1630587,Isaiah Livers,Isaiah,,,18.000000:39,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,-17.0
19,0022301206,1610612765,DET,Detroit,1631204,Marcus Sasser,Marcus,,,5.000000:10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-5.0
20,0022301206,1610612765,DET,Detroit,202692,Alec Burks,Alec,,,17.000000:06,1.0,6.0,0.167,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,-5.0
21,0022301206,1610612765,DET,Detroit,1641709,Ausar Thompson,Ausar,,,16.000000:08,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,-15.0
22,0022301206,1610612765,DET,Detroit,1630164,James Wiseman,James,,,7.000000:56,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,-8.0
23,0022301206,1610612765,DET,Detroit,1631093,Jaden Ivey,Jaden,,,23.000000:45,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,9.0,-10.0
0,0022301208,1610612755,PHI,Philadelphia,201587,Nicolas Batum,Nicolas,F,,32.000000:34,2.0,4.0,0.5,1.0,3.0,0.333,4.0,7.0,0.571,1.0,5.0,6.0,5.0,0.0,0.0,0.0,2.0,9.0,7.0
1,0022301208,1610612755,PHI,Philadelphia,202699,Tobias Harris,Tobias,F,,34.000000:52,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,2.0,6.0,10.0
2,0022301208,1610612755,PHI,Philadelphia,203954,Joel Embiid,Joel,C,,38.000000:02,19.0,29.0,0.655,1.0,2.0,0.5,11.0,13.0,0.846,6.0,7.0,13.0,7.0,1.0,1.0,6.0,2.0,50.0,8.0
3,0022301208,1610612755,PHI,Philadelphia,1629001,De'Anthony Melton,De'Anthony,G,,27.000000:18,5.0,10.0,0.5,2.0,5.0,0.4,7.0,7.0,1.0,0.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,19.0,12.0
4,0022301208,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,38.000000:10,10.0,20.0,0.5,2.0,6.0,0.333,4.0,4.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,26.0,12.0
5,0022301208,1610612755,PHI,Philadelphia,201976,Patrick Beverley,Patrick,,,20.000000:35,2.0,7.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,0.0,5.0,-7.0
6,0022301208,1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,Kelly,,,19.000000:25,5.0,8.0,0.625,1.0,3.0,0.333,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,12.0,-3.0
7,0022301208,1610612755,PHI,Philadelphia,202694,Marcus Morris Sr.,Marcus,,,15.000000:06,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.0
8,0022301208,1610612755,PHI,Philadelphia,203496,Robert Covington,Robert,,,4.000000:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0
9,0022301208,1610612755,PHI,Philadelphia,1630194,Paul Reed,Paul,,,9.000000:58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0
15,0022301208,1610612764,WAS,Washington,1630166,Deni Avdija,Deni,F,,30.000000:47,4.0,10.0,0.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,1.0,2.0,2.0,8.0,6.0
16,0022301208,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,33.000000:38,7.0,16.0,0.438,2.0,5.0,0.4,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,1.0,1.0,3.0,16.0,-12.0
17,0022301208,1610612764,WAS,Washington,1629655,Daniel Gafford,Daniel,C,,22.000000:58,8.0,10.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,6.0,18.0,-8.0
18,0022301208,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,G,,31.000000:46,10.0,16.0,0.625,3.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,23.0,-10.0
19,0022301208,1610612764,WAS,Washington,1626145,Tyus Jones,Tyus,G,,31.000000:22,8.0,11.0,0.727,2.0,4.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,8.0,1.0,2.0,1.0,0.0,20.0,-9.0
20,0022301208,1610612764,WAS,Washington,201568,Danilo Gallinari,Danilo,,,17.000000:25,2.0,6.0,0.333,2.0,5.0,0.4,1.0,1.0,1.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,1.0,7.0,-1.0
21,0022301208,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,,,27.000000:31,6.0,10.0,0.6,1.0,5.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,14.0,-7.0
22,0022301208,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,13.000000:45,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,0.0,4.0
23,0022301208,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,24.000000:50,5.0,7.0,0.714,4.0,5.0,0.8,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,16.0,6.0
24,0022301208,1610612764,WAS,Washington,203488,Mike Muscala,Mike,,,5.000000:58,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
0,0022301207,1610612748,MIA,Miami,202710,Jimmy Butler,Jimmy,F,,35.000000:23,7.0,16.0,0.438,1.0,1.0,1.0,4.0,5.0,0.8,0.0,2.0,2.0,8.0,1.0,0.0,0.0,2.0,19.0,5.0
1,0022301207,1610612748,MIA,Miami,1628997,Caleb Martin,Caleb,F,,31.000000:01,9.0,16.0,0.563,4.0,7.0,0.571,2.0,4.0,0.5,2.0,10.0,12.0,3.0,0.0,1.0,0.0,1.0,24.0,17.0
2,0022301207,1610612748,MIA,Miami,1631115,Orlando Robinson,Orlando,C,,33.000000:28,5.0,9.0,0.556,2.0,3.0,0.667,3.0,3.0,1.0,3.0,9.0,12.0,4.0,3.0,1.0,1.0,3.0,15.0,27.0
3,0022301207,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,G,,32.000000:08,9.0,19.0,0.474,3.0,10.0,0.3,0.0,0.0,0.0,1.0,5.0,6.0,7.0,1.0,0.0,0.0,1.0,21.0,33.0
4,0022301207,1610612748,MIA,Miami,200768,Kyle Lowry,Kyle,G,,27.000000:34,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,2.0,2.0,3.0,7.0
5,0022301207,1610612748,MIA,Miami,201567,Kevin Love,Kevin,,,14.000000:32,2.0,5.0,0.4,1.0,4.0,0.25,3.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,8.0,-18.0
6,0022301207,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,,,32.000000:07,6.0,13.0,0.462,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,15.0,-16.0
7,0022301207,1610612748,MIA,Miami,1626196,Josh Richardson,Josh,,,30.000000:29,2.0,6.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,7.0,-7.0
8,0022301207,1610612748,MIA,Miami,1631107,Nikola Jovic,Nikola,,,3.000000:18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-3.0
12,0022301207,1610612761,TOR,Toronto,1628384,OG Anunoby,OG,F,,39.000000:01,8.0,13.0,0.615,5.0,10.0,0.5,2.0,2.0,1.0,1.0,7.0,8.0,6.0,1.0,1.0,2.0,2.0,23.0,-9.0
